output_name,mut_rate,num_mut_leaves,sample_size,freq_mut_outcome
run2672,0.65,99,100,0.99
run2673,0.65,100,100,1.0
run2674,0.65,100,100,1.0
run2675,0.65,100,100,1.0
run2676,0.65,99,100,0.99
run2677,0.65,100,100,1.0
run2678,0.65,100,100,1.0
run2679,0.65,100,100,1.0
run2680,0.65,100,100,1.0
run2681,0.65,100,100,1.0
run2682,0.65,100,100,1.0
run2683,0.65,100,100,1.0
run2684,0.65,100,100,1.0
run2685,0.65,100,100,1.0
run2686,0.65,100,100,1.0
run2687,0.65,100,100,1.0
run2688,0.65,100,100,1.0
run2689,0.65,100,100,1.0
run2690,0.65,100,100,1.0
run2691,0.65,100,100,1.0
run2692,0.65,100,100,1.0
run2693,0.65,100,100,1.0
run2694,0.65,100,100,1.0
run2695,0.65,100,100,1.0
run2696,0.65,100,100,1.0
run2697,0.65,100,100,1.0
run2698,0.65,100,100,1.0
run2699,0.65,98,100,0.98
run2700,0.675,100,100,1.0
run2701,0.675,100,100,1.0
run2702,0.675,100,100,1.0
run2703,0.675,100,100,1.0
run2704,0.675,98,100,0.98
run2705,0.675,100,100,1.0
run2706,0.675,100,100,1.0
run2707,0.675,100,100,1.0
run2708,0.675,100,100,1.0
run2709,0.675,100,100,1.0
run2710,0.675,100,100,1.0
run2711,0.675,100,100,1.0
run2712,0.675,100,100,1.0
run2713,0.675,100,100,1.0
run2714,0.675,100,100,1.0
run2715,0.675,100,100,1.0
run2716,0.675,100,100,1.0
run2717,0.675,100,100,1.0
run2718,0.675,100,100,1.0
run2719,0.675,100,100,1.0
run2720,0.675,100,100,1.0
run2721,0.675,100,100,1.0
run2722,0.675,100,100,1.0
run2723,0.675,100,100,1.0
run2724,0.675,100,100,1.0
run2725,0.675,99,100,0.99
run2726,0.675,100,100,1.0
run2727,0.675,100,100,1.0
run2728,0.675,100,100,1.0
run2729,0.675,100,100,1.0
run2730,0.675,100,100,1.0
run2731,0.675,100,100,1.0
run2732,0.675,100,100,1.0
run2733,0.675,100,100,1.0
run2734,0.675,100,100,1.0
run2735,0.675,100,100,1.0
run2736,0.675,100,100,1.0
run2737,0.675,100,100,1.0
run2738,0.675,100,100,1.0
run2739,0.675,100,100,1.0
run2740,0.675,100,100,1.0
run2741,0.675,100,100,1.0
run2742,0.675,100,100,1.0
run2743,0.675,100,100,1.0
run2744,0.675,100,100,1.0
run2745,0.675,100,100,1.0
run2746,0.675,100,100,1.0
run2747,0.675,100,100,1.0
run2748,0.675,100,100,1.0
run2749,0.675,100,100,1.0
run2750,0.675,100,100,1.0
run2751,0.675,100,100,1.0
run2752,0.675,100,100,1.0
run2753,0.675,100,100,1.0
run2754,0.675,100,100,1.0
run2755,0.675,100,100,1.0
run2756,0.675,100,100,1.0
run2757,0.675,94,100,0.94
run2758,0.675,100,100,1.0
run2759,0.675,100,100,1.0
run2760,0.675,100,100,1.0
run2761,0.675,100,100,1.0
run2762,0.675,100,100,1.0
run2763,0.675,100,100,1.0
run2764,0.675,100,100,1.0
run2765,0.675,100,100,1.0
run2766,0.675,99,100,0.99
run2767,0.675,100,100,1.0
run2768,0.675,100,100,1.0
run2769,0.675,100,100,1.0
run2770,0.675,100,100,1.0
run2771,0.675,100,100,1.0
run2772,0.675,100,100,1.0
run2773,0.675,100,100,1.0
run2774,0.675,100,100,1.0
run2775,0.675,100,100,1.0
run2776,0.675,100,100,1.0
run2777,0.675,100,100,1.0
run2778,0.675,100,100,1.0
run2779,0.675,100,100,1.0
run2780,0.675,98,100,0.98
run2781,0.675,100,100,1.0
run2782,0.675,100,100,1.0
run2783,0.675,100,100,1.0
run2784,0.675,100,100,1.0
run2785,0.675,100,100,1.0
run2786,0.675,100,100,1.0
run2787,0.675,100,100,1.0
run2788,0.675,100,100,1.0
run2789,0.675,100,100,1.0
run2790,0.675,100,100,1.0
run2791,0.675,100,100,1.0
run2792,0.675,100,100,1.0
run2793,0.675,100,100,1.0
run2794,0.675,100,100,1.0
run2795,0.675,100,100,1.0
run2796,0.675,100,100,1.0
run2797,0.675,100,100,1.0
run2798,0.675,100,100,1.0
run2799,0.675,100,100,1.0
run2800,0.7,99,100,0.99
run2801,0.7,100,100,1.0
run2802,0.7,100,100,1.0
run2803,0.7,100,100,1.0
run2804,0.7,100,100,1.0
run2805,0.7,100,100,1.0
run2806,0.7,100,100,1.0
run2807,0.7,100,100,1.0
run2808,0.7,100,100,1.0
run2809,0.7,100,100,1.0
run2810,0.7,100,100,1.0
run2811,0.7,100,100,1.0
run2812,0.7,100,100,1.0
run2813,0.7,100,100,1.0
run2814,0.7,100,100,1.0
run2815,0.7,100,100,1.0
run2816,0.7,100,100,1.0
run2817,0.7,100,100,1.0
run2818,0.7,98,100,0.98
run2819,0.7,100,100,1.0
run2820,0.7,100,100,1.0
run2821,0.7,100,100,1.0
run2822,0.7,100,100,1.0
run2823,0.7,99,100,0.99
run2824,0.7,98,100,0.98
run2825,0.7,100,100,1.0
run2826,0.7,100,100,1.0
run2827,0.7,100,100,1.0
run2828,0.7,100,100,1.0
run2829,0.7,100,100,1.0
run2830,0.7,100,100,1.0
run2831,0.7,100,100,1.0
run2832,0.7,100,100,1.0
run2833,0.7,98,100,0.98
run2834,0.7,100,100,1.0
run2835,0.7,100,100,1.0
run2836,0.7,100,100,1.0
run2837,0.7,100,100,1.0
run2838,0.7,100,100,1.0
run2839,0.7,99,100,0.99
run2840,0.7,100,100,1.0
run2841,0.7,100,100,1.0
run2842,0.7,100,100,1.0
run2843,0.7,100,100,1.0
run2844,0.7,100,100,1.0
run2845,0.7,100,100,1.0
run2846,0.7,100,100,1.0
run2847,0.7,100,100,1.0
run2848,0.7,100,100,1.0
run2849,0.7,100,100,1.0
run2850,0.7,100,100,1.0
run2851,0.7,100,100,1.0
run2852,0.7,100,100,1.0
run2853,0.7,100,100,1.0
run2854,0.7,100,100,1.0
run2855,0.7,100,100,1.0
run2856,0.7,100,100,1.0
run2857,0.7,100,100,1.0
run2858,0.7,100,100,1.0
run2859,0.7,100,100,1.0
run2860,0.7,100,100,1.0
run2861,0.7,100,100,1.0
run2862,0.7,100,100,1.0
run2863,0.7,100,100,1.0
run2864,0.7,100,100,1.0
run2865,0.7,100,100,1.0
run2866,0.7,100,100,1.0
run2867,0.7,100,100,1.0
run2868,0.7,100,100,1.0
run2869,0.7,100,100,1.0
run2870,0.7,100,100,1.0
run2871,0.7,100,100,1.0
run2872,0.7,100,100,1.0
run2873,0.7,100,100,1.0
run2874,0.7,100,100,1.0
run2875,0.7,100,100,1.0
run2876,0.7,100,100,1.0
run2877,0.7,100,100,1.0
run2878,0.7,100,100,1.0
run2879,0.7,100,100,1.0
run2880,0.7,100,100,1.0
run2881,0.7,100,100,1.0
run2882,0.7,100,100,1.0
run2883,0.7,100,100,1.0
run2884,0.7,100,100,1.0
run2885,0.7,100,100,1.0
run2886,0.7,100,100,1.0
run2887,0.7,100,100,1.0
run2888,0.7,100,100,1.0
run2889,0.7,100,100,1.0
run2890,0.7,100,100,1.0
run2891,0.7,100,100,1.0
run2892,0.7,100,100,1.0
run2893,0.7,99,100,0.99
run2894,0.7,100,100,1.0
run2895,0.7,100,100,1.0
run2896,0.7,100,100,1.0
run2897,0.7,100,100,1.0
run2898,0.7,100,100,1.0
run2899,0.7,100,100,1.0
run2900,0.725,100,100,1.0
run2901,0.725,100,100,1.0
run2902,0.725,100,100,1.0
run2903,0.725,100,100,1.0
run2904,0.725,100,100,1.0
run2905,0.725,100,100,1.0
run2906,0.725,100,100,1.0
run2907,0.725,100,100,1.0
run2908,0.725,100,100,1.0
run2909,0.725,100,100,1.0
run2910,0.725,100,100,1.0
run2911,0.725,100,100,1.0
run2912,0.725,100,100,1.0
run2913,0.725,100,100,1.0
run2914,0.725,100,100,1.0
run2915,0.725,100,100,1.0
run2916,0.725,100,100,1.0
run2917,0.725,100,100,1.0
run2918,0.725,100,100,1.0
run2919,0.725,100,100,1.0
run2920,0.725,100,100,1.0
run2921,0.725,100,100,1.0
run2922,0.725,100,100,1.0
run2923,0.725,100,100,1.0
run2924,0.725,100,100,1.0
run2925,0.725,100,100,1.0
run2926,0.725,100,100,1.0
run2927,0.725,100,100,1.0
run2928,0.725,100,100,1.0
run2929,0.725,100,100,1.0
run2930,0.725,100,100,1.0
run2931,0.725,97,100,0.97
run2932,0.725,100,100,1.0
run2933,0.725,100,100,1.0
run2934,0.725,100,100,1.0
run2935,0.725,100,100,1.0
run2936,0.725,100,100,1.0
run2937,0.725,100,100,1.0
run2938,0.725,100,100,1.0
run2939,0.725,100,100,1.0
run2940,0.725,100,100,1.0
run2941,0.725,100,100,1.0
run2942,0.725,100,100,1.0
run2943,0.725,100,100,1.0
run2944,0.725,100,100,1.0
run2945,0.725,100,100,1.0
run2946,0.725,100,100,1.0
run2947,0.725,100,100,1.0
run2948,0.725,100,100,1.0
run2949,0.725,100,100,1.0
run2950,0.725,100,100,1.0
run2951,0.725,100,100,1.0
run2952,0.725,100,100,1.0
run2953,0.725,100,100,1.0
run2954,0.725,100,100,1.0
run2955,0.725,100,100,1.0
run2956,0.725,100,100,1.0
run2957,0.725,98,100,0.98
run2958,0.725,100,100,1.0
run2959,0.725,100,100,1.0
run2960,0.725,99,100,0.99
run2961,0.725,100,100,1.0
run2962,0.725,100,100,1.0
run2963,0.725,100,100,1.0
run2964,0.725,100,100,1.0
run2965,0.725,100,100,1.0
run2966,0.725,100,100,1.0
run2967,0.725,100,100,1.0
run2968,0.725,100,100,1.0
run2969,0.725,100,100,1.0
run2970,0.725,100,100,1.0
run2971,0.725,100,100,1.0
run2972,0.725,100,100,1.0
run2973,0.725,100,100,1.0
run2974,0.725,100,100,1.0
run2975,0.725,100,100,1.0
run2976,0.725,100,100,1.0
run2977,0.725,100,100,1.0
run2978,0.725,100,100,1.0
run2979,0.725,100,100,1.0
run2980,0.725,100,100,1.0
run2981,0.725,100,100,1.0
run2982,0.725,100,100,1.0
run2983,0.725,100,100,1.0
run2984,0.725,100,100,1.0
run2985,0.725,100,100,1.0
run2986,0.725,98,100,0.98
run2987,0.725,100,100,1.0
run2988,0.725,100,100,1.0
run2989,0.725,100,100,1.0
run2990,0.725,99,100,0.99
run2991,0.725,100,100,1.0
run2992,0.725,100,100,1.0
run2993,0.725,100,100,1.0
run2994,0.725,100,100,1.0
run2995,0.725,100,100,1.0
run2996,0.725,100,100,1.0
run2997,0.725,100,100,1.0
run2998,0.725,100,100,1.0
run2999,0.725,100,100,1.0
run3000,0.75,100,100,1.0
run3001,0.75,99,100,0.99
run3002,0.75,100,100,1.0
run3003,0.75,100,100,1.0
run3004,0.75,100,100,1.0
run3005,0.75,100,100,1.0
run3006,0.75,100,100,1.0
run3007,0.75,100,100,1.0
run3008,0.75,98,100,0.98
run3009,0.75,100,100,1.0
run3010,0.75,100,100,1.0
run3011,0.75,100,100,1.0
run3012,0.75,100,100,1.0
run3013,0.75,100,100,1.0
run3014,0.75,100,100,1.0
run3015,0.75,100,100,1.0
run3016,0.75,100,100,1.0
run3017,0.75,100,100,1.0
run3018,0.75,100,100,1.0
run3019,0.75,100,100,1.0
run3020,0.75,99,100,0.99
run3021,0.75,100,100,1.0
run3022,0.75,100,100,1.0
run3023,0.75,100,100,1.0
run3024,0.75,100,100,1.0
run3025,0.75,100,100,1.0
run3026,0.75,100,100,1.0
run3027,0.75,100,100,1.0
run3028,0.75,100,100,1.0
run3029,0.75,100,100,1.0
run3030,0.75,100,100,1.0
run3031,0.75,100,100,1.0
run3032,0.75,100,100,1.0
run3033,0.75,100,100,1.0
run3034,0.75,100,100,1.0
run3035,0.75,100,100,1.0
run3036,0.75,100,100,1.0
run3037,0.75,100,100,1.0
run3038,0.75,100,100,1.0
run3039,0.75,100,100,1.0
run3040,0.75,100,100,1.0
run3041,0.75,99,100,0.99
run3042,0.75,100,100,1.0
run3043,0.75,100,100,1.0
run3044,0.75,100,100,1.0
run3045,0.75,100,100,1.0
run3046,0.75,100,100,1.0
run3047,0.75,100,100,1.0
run3048,0.75,100,100,1.0
run3049,0.75,100,100,1.0
run3050,0.75,100,100,1.0
run3051,0.75,100,100,1.0
run3052,0.75,100,100,1.0
run3053,0.75,100,100,1.0
run3054,0.75,100,100,1.0
run3055,0.75,100,100,1.0
run3056,0.75,100,100,1.0
run3057,0.75,100,100,1.0
run3058,0.75,100,100,1.0
run3059,0.75,99,100,0.99
run3060,0.75,100,100,1.0
run3061,0.75,100,100,1.0
run3062,0.75,100,100,1.0
run3063,0.75,100,100,1.0
run3064,0.75,100,100,1.0
run3065,0.75,100,100,1.0
run3066,0.75,100,100,1.0
run3067,0.75,100,100,1.0
run3068,0.75,100,100,1.0
run3069,0.75,100,100,1.0
run3070,0.75,100,100,1.0
run3071,0.75,100,100,1.0
run3072,0.75,100,100,1.0
run3073,0.75,100,100,1.0
run3074,0.75,100,100,1.0
run3075,0.75,100,100,1.0
run3076,0.75,100,100,1.0
run3077,0.75,100,100,1.0
run3078,0.75,100,100,1.0
run3079,0.75,100,100,1.0
run3080,0.75,100,100,1.0
run3081,0.75,100,100,1.0
run3082,0.75,100,100,1.0
run3083,0.75,100,100,1.0
run3084,0.75,100,100,1.0
run3085,0.75,100,100,1.0
run3086,0.75,100,100,1.0
run3087,0.75,100,100,1.0
run3088,0.75,100,100,1.0
run3089,0.75,100,100,1.0
run3090,0.75,100,100,1.0
run3091,0.75,100,100,1.0
run3092,0.75,100,100,1.0
run3093,0.75,100,100,1.0
run3094,0.75,100,100,1.0
run3095,0.75,100,100,1.0
run3096,0.75,100,100,1.0
run3097,0.75,100,100,1.0
run3098,0.75,100,100,1.0
run3099,0.75,100,100,1.0
run3100,0.775,100,100,1.0
run3101,0.775,100,100,1.0
run3102,0.775,100,100,1.0
run3103,0.775,100,100,1.0
run3104,0.775,100,100,1.0
run3105,0.775,100,100,1.0
run3106,0.775,100,100,1.0
run3107,0.775,100,100,1.0
run3108,0.775,100,100,1.0
run3109,0.775,100,100,1.0
run3110,0.775,100,100,1.0
run3111,0.775,100,100,1.0
run3112,0.775,100,100,1.0
run3113,0.775,99,100,0.99
run3114,0.775,100,100,1.0
run3115,0.775,100,100,1.0
run3116,0.775,100,100,1.0
run3117,0.775,100,100,1.0
run3118,0.775,100,100,1.0
run3119,0.775,100,100,1.0
run3120,0.775,100,100,1.0
run3121,0.775,100,100,1.0
run3122,0.775,100,100,1.0
run3123,0.775,100,100,1.0
run3124,0.775,100,100,1.0
run3125,0.775,100,100,1.0
run3126,0.775,100,100,1.0
run3127,0.775,100,100,1.0
run3128,0.775,100,100,1.0
run3129,0.775,100,100,1.0
run3130,0.775,100,100,1.0
run3131,0.775,100,100,1.0
run3132,0.775,100,100,1.0
run3133,0.775,100,100,1.0
run3134,0.775,100,100,1.0
run3135,0.775,100,100,1.0
run3136,0.775,100,100,1.0
run3137,0.775,100,100,1.0
run3138,0.775,100,100,1.0
run3139,0.775,100,100,1.0
run3140,0.775,100,100,1.0
run3141,0.775,100,100,1.0
run3142,0.775,100,100,1.0
run3143,0.775,100,100,1.0
run3144,0.775,100,100,1.0
run3145,0.775,100,100,1.0
run3146,0.775,100,100,1.0
run3147,0.775,100,100,1.0
run3148,0.775,100,100,1.0
run3149,0.775,100,100,1.0
run3150,0.775,100,100,1.0
run3151,0.775,100,100,1.0
run3152,0.775,100,100,1.0
run3153,0.775,100,100,1.0
run3154,0.775,100,100,1.0
run3155,0.775,100,100,1.0
run3156,0.775,100,100,1.0
run3157,0.775,100,100,1.0
run3158,0.775,100,100,1.0
run3159,0.775,100,100,1.0
run3160,0.775,100,100,1.0
run3161,0.775,100,100,1.0
run3162,0.775,100,100,1.0
run3163,0.775,100,100,1.0
run3164,0.775,100,100,1.0
run3165,0.775,100,100,1.0
run3166,0.775,100,100,1.0
run3167,0.775,100,100,1.0
run3168,0.775,99,100,0.99
run3169,0.775,100,100,1.0
run3170,0.775,100,100,1.0
run3171,0.775,100,100,1.0
run3172,0.775,100,100,1.0
run3173,0.775,100,100,1.0
run3174,0.775,100,100,1.0
run3175,0.775,100,100,1.0
run3176,0.775,100,100,1.0
run3177,0.775,100,100,1.0
run3178,0.775,100,100,1.0
run3179,0.775,100,100,1.0
run3180,0.775,100,100,1.0
run3181,0.775,100,100,1.0
run3182,0.775,100,100,1.0
run3183,0.775,100,100,1.0
run3184,0.775,100,100,1.0
run3185,0.775,100,100,1.0
run3186,0.775,100,100,1.0
run3187,0.775,100,100,1.0
run3188,0.775,100,100,1.0
run3189,0.775,100,100,1.0
run3190,0.775,100,100,1.0
run3191,0.775,100,100,1.0
run3192,0.775,100,100,1.0
run3193,0.775,100,100,1.0
run3194,0.775,100,100,1.0
run3195,0.775,100,100,1.0
run3196,0.775,100,100,1.0
run3197,0.775,100,100,1.0
run3198,0.775,100,100,1.0
run3199,0.775,100,100,1.0
run3200,0.8,100,100,1.0
run3201,0.8,100,100,1.0
run3202,0.8,100,100,1.0
run3203,0.8,100,100,1.0
run3204,0.8,100,100,1.0
run3205,0.8,100,100,1.0
run3206,0.8,100,100,1.0
run3207,0.8,100,100,1.0
run3208,0.8,100,100,1.0
run3209,0.8,100,100,1.0
run3210,0.8,100,100,1.0
run3211,0.8,100,100,1.0
run3212,0.8,100,100,1.0
run3213,0.8,100,100,1.0
run3214,0.8,100,100,1.0
run3215,0.8,100,100,1.0
run3216,0.8,100,100,1.0
run3217,0.8,100,100,1.0
run3218,0.8,100,100,1.0
run3219,0.8,100,100,1.0
run3220,0.8,100,100,1.0
run3221,0.8,100,100,1.0
run3222,0.8,100,100,1.0
run3223,0.8,100,100,1.0
run3224,0.8,100,100,1.0
run3225,0.8,100,100,1.0
run3226,0.8,100,100,1.0
run3227,0.8,100,100,1.0
run3228,0.8,100,100,1.0
run3229,0.8,100,100,1.0
run3230,0.8,100,100,1.0
run3231,0.8,100,100,1.0
run3232,0.8,100,100,1.0
run3233,0.8,100,100,1.0
run3234,0.8,100,100,1.0
run3235,0.8,100,100,1.0
run3236,0.8,100,100,1.0
run3237,0.8,100,100,1.0
run3238,0.8,100,100,1.0
run3239,0.8,100,100,1.0
run3240,0.8,100,100,1.0
run3241,0.8,100,100,1.0
run3242,0.8,100,100,1.0
run3243,0.8,100,100,1.0
run3244,0.8,100,100,1.0
run3245,0.8,100,100,1.0
run3246,0.8,100,100,1.0
run3247,0.8,100,100,1.0
run3248,0.8,100,100,1.0
run3249,0.8,100,100,1.0
run3250,0.8,100,100,1.0
run3251,0.8,100,100,1.0
run3252,0.8,100,100,1.0
run3253,0.8,100,100,1.0
run3254,0.8,100,100,1.0
run3255,0.8,100,100,1.0
run3256,0.8,100,100,1.0
run3257,0.8,99,100,0.99
run3258,0.8,100,100,1.0
run3259,0.8,100,100,1.0
run3260,0.8,100,100,1.0
run3261,0.8,100,100,1.0
run3262,0.8,100,100,1.0
run3263,0.8,100,100,1.0
run3264,0.8,100,100,1.0
run3265,0.8,100,100,1.0
run3266,0.8,100,100,1.0
run3267,0.8,100,100,1.0
run3268,0.8,100,100,1.0
run3269,0.8,100,100,1.0
run3270,0.8,100,100,1.0
run3271,0.8,100,100,1.0
run3272,0.8,100,100,1.0
run3273,0.8,100,100,1.0
run3274,0.8,100,100,1.0
run3275,0.8,100,100,1.0
run3276,0.8,100,100,1.0
run3277,0.8,99,100,0.99
run3278,0.8,100,100,1.0
run3279,0.8,100,100,1.0
run3280,0.8,100,100,1.0
run3281,0.8,100,100,1.0
run3282,0.8,100,100,1.0
run3283,0.8,100,100,1.0
run3284,0.8,100,100,1.0
run3285,0.8,100,100,1.0
run3286,0.8,100,100,1.0
run3287,0.8,100,100,1.0
run3288,0.8,100,100,1.0
run3289,0.8,100,100,1.0
run3290,0.8,100,100,1.0
run3291,0.8,100,100,1.0
run3292,0.8,100,100,1.0
run3293,0.8,100,100,1.0
run3294,0.8,100,100,1.0
run3295,0.8,100,100,1.0
run3296,0.8,100,100,1.0
run3297,0.8,98,100,0.98
run3298,0.8,100,100,1.0
run3299,0.8,100,100,1.0
run3300,0.825,100,100,1.0
run3301,0.825,100,100,1.0
run3302,0.825,100,100,1.0
run3303,0.825,100,100,1.0
run3304,0.825,100,100,1.0
run3305,0.825,100,100,1.0
run3306,0.825,100,100,1.0
run3307,0.825,100,100,1.0
run3308,0.825,100,100,1.0
run3309,0.825,100,100,1.0
run3310,0.825,100,100,1.0
run3311,0.825,100,100,1.0
run3312,0.825,100,100,1.0
run3313,0.825,100,100,1.0
run3314,0.825,100,100,1.0
run3315,0.825,100,100,1.0
run3316,0.825,100,100,1.0
run3317,0.825,100,100,1.0
run3318,0.825,100,100,1.0
run3319,0.825,100,100,1.0
run3320,0.825,100,100,1.0
run3321,0.825,100,100,1.0
run3322,0.825,100,100,1.0
run3323,0.825,100,100,1.0
run3324,0.825,100,100,1.0
run3325,0.825,100,100,1.0
run3326,0.825,100,100,1.0
run3327,0.825,100,100,1.0
run3328,0.825,100,100,1.0
run3329,0.825,100,100,1.0
run3330,0.825,100,100,1.0
run3331,0.825,100,100,1.0
run3332,0.825,100,100,1.0
run3333,0.825,100,100,1.0
run3334,0.825,100,100,1.0
run3335,0.825,100,100,1.0
run3336,0.825,100,100,1.0
run3337,0.825,100,100,1.0
run3338,0.825,100,100,1.0
run3339,0.825,100,100,1.0
run3340,0.825,100,100,1.0
run3341,0.825,100,100,1.0
run3342,0.825,100,100,1.0
run3343,0.825,100,100,1.0
run3344,0.825,100,100,1.0
run3345,0.825,100,100,1.0
run3346,0.825,100,100,1.0
run3347,0.825,100,100,1.0
run3348,0.825,100,100,1.0
run3349,0.825,100,100,1.0
run3350,0.825,100,100,1.0
run3351,0.825,100,100,1.0
run3352,0.825,100,100,1.0
run3353,0.825,100,100,1.0
run3354,0.825,100,100,1.0
run3355,0.825,100,100,1.0
run3356,0.825,100,100,1.0
run3357,0.825,100,100,1.0
run3358,0.825,100,100,1.0
run3359,0.825,100,100,1.0
run3360,0.825,100,100,1.0
run3361,0.825,100,100,1.0
run3362,0.825,99,100,0.99
run3363,0.825,100,100,1.0
run3364,0.825,100,100,1.0
run3365,0.825,100,100,1.0
run3366,0.825,100,100,1.0
run3367,0.825,98,100,0.98
run3368,0.825,100,100,1.0
run3369,0.825,100,100,1.0
run3370,0.825,100,100,1.0
run3371,0.825,100,100,1.0
run3372,0.825,100,100,1.0
run3373,0.825,100,100,1.0
run3374,0.825,100,100,1.0
run3375,0.825,100,100,1.0
run3376,0.825,100,100,1.0
run3377,0.825,100,100,1.0
run3378,0.825,100,100,1.0
run3379,0.825,100,100,1.0
run3380,0.825,100,100,1.0
run3381,0.825,100,100,1.0
run3382,0.825,100,100,1.0
run3383,0.825,100,100,1.0
run3384,0.825,100,100,1.0
run3385,0.825,100,100,1.0
run3386,0.825,100,100,1.0
run3387,0.825,100,100,1.0
run3388,0.825,100,100,1.0
run3389,0.825,100,100,1.0
run3390,0.825,100,100,1.0
run3391,0.825,100,100,1.0
run3392,0.825,100,100,1.0
run3393,0.825,100,100,1.0
run3394,0.825,100,100,1.0
run3395,0.825,100,100,1.0
run3396,0.825,100,100,1.0
run3397,0.825,100,100,1.0
run3398,0.825,100,100,1.0
run3399,0.825,100,100,1.0
run3400,0.85,100,100,1.0
run3401,0.85,100,100,1.0
run3402,0.85,100,100,1.0
run3403,0.85,100,100,1.0
run3404,0.85,100,100,1.0
run3405,0.85,100,100,1.0
run3406,0.85,100,100,1.0
run3407,0.85,100,100,1.0
run3408,0.85,100,100,1.0
run3409,0.85,100,100,1.0
run3410,0.85,100,100,1.0
run3411,0.85,100,100,1.0
run3412,0.85,100,100,1.0
run3413,0.85,100,100,1.0
run3414,0.85,100,100,1.0
run3415,0.85,100,100,1.0
run3416,0.85,100,100,1.0
run3417,0.85,100,100,1.0
run3418,0.85,100,100,1.0
run3419,0.85,100,100,1.0
run3420,0.85,100,100,1.0
run3421,0.85,100,100,1.0
run3422,0.85,100,100,1.0
run3423,0.85,100,100,1.0
run3424,0.85,100,100,1.0
run3425,0.85,100,100,1.0
run3426,0.85,100,100,1.0
run3427,0.85,100,100,1.0
run3428,0.85,100,100,1.0
run3429,0.85,100,100,1.0
run3430,0.85,100,100,1.0
run3431,0.85,100,100,1.0
run3432,0.85,100,100,1.0
run3433,0.85,100,100,1.0
run3434,0.85,100,100,1.0
run3435,0.85,100,100,1.0
run3436,0.85,100,100,1.0
run3437,0.85,100,100,1.0
run3438,0.85,100,100,1.0
run3439,0.85,100,100,1.0
run3440,0.85,100,100,1.0
run3441,0.85,100,100,1.0
run3442,0.85,100,100,1.0
run3443,0.85,100,100,1.0
run3444,0.85,100,100,1.0
run3445,0.85,100,100,1.0
run3446,0.85,100,100,1.0
run3447,0.85,100,100,1.0
run3448,0.85,100,100,1.0
run3449,0.85,100,100,1.0
run3450,0.85,100,100,1.0
run3451,0.85,100,100,1.0
run3452,0.85,100,100,1.0
run3453,0.85,100,100,1.0
run3454,0.85,100,100,1.0
run3455,0.85,100,100,1.0
run3456,0.85,100,100,1.0
run3457,0.85,100,100,1.0
run3458,0.85,100,100,1.0
run3459,0.85,100,100,1.0
run3460,0.85,100,100,1.0
run3461,0.85,100,100,1.0
run3462,0.85,100,100,1.0
run3463,0.85,100,100,1.0
run3464,0.85,100,100,1.0
run3465,0.85,100,100,1.0
run3466,0.85,100,100,1.0
run3467,0.85,100,100,1.0
run3468,0.85,100,100,1.0
run3469,0.85,100,100,1.0
run3470,0.85,100,100,1.0
run3471,0.85,100,100,1.0
run3472,0.85,100,100,1.0
run3473,0.85,100,100,1.0
run3474,0.85,100,100,1.0
run3475,0.85,100,100,1.0
run3476,0.85,100,100,1.0
run3477,0.85,100,100,1.0
run3478,0.85,100,100,1.0
run3479,0.85,100,100,1.0
run3480,0.85,100,100,1.0
run3481,0.85,100,100,1.0
run3482,0.85,100,100,1.0
run3483,0.85,100,100,1.0
run3484,0.85,100,100,1.0
run3485,0.85,100,100,1.0
run3486,0.85,100,100,1.0
run3487,0.85,100,100,1.0
run3488,0.85,100,100,1.0
run3489,0.85,100,100,1.0
run3490,0.85,100,100,1.0
run3491,0.85,100,100,1.0
run3492,0.85,100,100,1.0
run3493,0.85,100,100,1.0
run3494,0.85,100,100,1.0
run3495,0.85,100,100,1.0
run3496,0.85,100,100,1.0
run3497,0.85,100,100,1.0
run3498,0.85,100,100,1.0
run3499,0.85,100,100,1.0
run3500,0.875,100,100,1.0
run3501,0.875,100,100,1.0
run3502,0.875,100,100,1.0
run3503,0.875,100,100,1.0
run3504,0.875,100,100,1.0
run3505,0.875,100,100,1.0
run3506,0.875,100,100,1.0
run3507,0.875,100,100,1.0
run3508,0.875,100,100,1.0
run3509,0.875,100,100,1.0
run3510,0.875,100,100,1.0
run3511,0.875,100,100,1.0
run3512,0.875,100,100,1.0
run3513,0.875,100,100,1.0
run3514,0.875,100,100,1.0
run3515,0.875,100,100,1.0
run3516,0.875,100,100,1.0
run3517,0.875,100,100,1.0
run3518,0.875,100,100,1.0
run3519,0.875,100,100,1.0
run3520,0.875,100,100,1.0
run3521,0.875,100,100,1.0
run3522,0.875,100,100,1.0
run3523,0.875,100,100,1.0
run3524,0.875,100,100,1.0
run3525,0.875,100,100,1.0
run3526,0.875,100,100,1.0
run3527,0.875,100,100,1.0
run3528,0.875,100,100,1.0
run3529,0.875,100,100,1.0
run3530,0.875,100,100,1.0
run3531,0.875,100,100,1.0
run3532,0.875,100,100,1.0
run3533,0.875,100,100,1.0
run3534,0.875,100,100,1.0
run3535,0.875,100,100,1.0
run3536,0.875,100,100,1.0
run3537,0.875,100,100,1.0
run3538,0.875,100,100,1.0
run3539,0.875,100,100,1.0
run3540,0.875,100,100,1.0
run3541,0.875,100,100,1.0
run3542,0.875,100,100,1.0
run3543,0.875,100,100,1.0
